Season,home_team,away_team,home_pts,away_pts,home_fg_pct,away_fg_pct,home_3fg_pct,away_3fg_pct,home_ft_pct,away_ft_pct,home_rebs,away_rebs,home_TOs,away_TOs,fg_pct_diff,fg3_pct_diff,ft_pct_diff,rebs_diff,TO_diff,score_diff
2016,Old Dominion,Marshall,75,78,0.45,0.51,0.38,0.3,0.79,0.81,34,32,7,10,-0.06,0.08000000000000002,-0.020000000000000018,2,-3,-3
2016,McNeese St,Northwestern LA,75,74,0.43,0.45,0.33,0.47,0.62,0.67,49,29,13,8,-0.020000000000000018,-0.13999999999999996,-0.050000000000000044,20,5,1
2016,MD E Shore,Bethune-Cookman,74,72,0.48,0.41,0.38,0.5,0.82,0.83,36,31,11,13,0.07,-0.12,-0.010000000000000009,5,-2,2
2016,Miami FL,Wake Forest,77,63,0.36,0.39,0.35,0.33,0.86,0.61,47,37,10,16,-0.030000000000000027,0.019999999999999962,0.25,10,-6,14
2016,Nebraska,Michigan,68,81,0.48,0.53,0.27,0.52,0.67,0.87,24,32,10,14,-0.050000000000000044,-0.25,-0.19999999999999996,-8,-4,-13
2016,Michigan St,Maryland,74,65,0.36,0.39,0.3,0.3,0.79,0.81,46,36,8,9,-0.030000000000000027,0,-0.020000000000000018,10,-1,9
2016,Mississippi St,Mississippi,83,77,0.52,0.38,0.5,0.5,0.88,0.83,31,36,15,10,0.14,0,0.050000000000000044,-5,5,6
2016,Montana,E Washington,74,69,0.58,0.47,0.45,0.3,0.69,0.62,27,30,15,14,0.10999999999999999,0.15000000000000002,0.06999999999999995,-3,1,5
2016,Montana St,Idaho,70,68,0.41,0.54,0.36,0.47,0.5,0.69,32,34,10,17,-0.13000000000000006,-0.10999999999999999,-0.18999999999999995,-2,-7,2
2016,F Dickinson,Mt St Mary's,72,87,0.45,0.48,0.4,0.25,0.74,0.86,37,32,24,16,-0.02999999999999997,0.15000000000000002,-0.12,5,8,-15
2016,MTSU,Rice,87,73,0.55,0.49,0.47,0.33,0.45,0.69,39,25,15,18,0.06000000000000005,0.13999999999999996,-0.23999999999999994,14,-3,14
2016,Murray St,Edwardsville,70,54,0.44,0.44,0.41,0.15,0.78,0.52,33,27,7,12,0,0.26,0.26,6,-5,16
2016,Northern Arizona,N Colorado,79,84,0.45,0.46,0.32,0.38,0.67,0.8,26,48,9,15,-0.010000000000000009,-0.06,-0.13,-22,-6,-5
2016,W Illinois,N Dakota St,52,65,0.35,0.39,0.25,0.31,0.79,0.79,35,38,11,4,-0.040000000000000036,-0.06,0,-3,7,-13
2016,N Illinois,Toledo,58,49,0.31,0.31,0.33,0.17,0.75,0.55,46,42,13,18,0,0.16,0.19999999999999996,4,-5,9
2016,Oral Roberts,NE Omaha,79,85,0.44,0.51,0.21,0.31,0.86,0.69,39,33,16,13,-0.07,-0.1,0.17000000000000004,6,3,-6
2016,Nevada,UNLV,65,63,0.33,0.48,0,0.16,0.73,0.5,41,34,11,17,-0.14999999999999997,-0.16,0.22999999999999998,7,-6,2
2016,San Jose St,New Mexico,64,83,0.38,0.55,0.33,0.7,0.54,0.73,29,39,17,19,-0.17000000000000004,-0.36999999999999994,-0.18999999999999995,-10,-2,-19
2016,CS Bakersfield,New Mexico St,67,68,0.38,0.43,0.2,0.4,0.56,0.67,45,40,15,18,-0.04999999999999999,-0.2,-0.10999999999999999,5,-3,-1
2016,Norfolk St,S Carolina St,87,74,0.5,0.45,0.44,0.41,0.9,0.71,30,36,13,17,0.04999999999999999,0.030000000000000027,0.19000000000000006,-6,-4,13
2016,Southern Utah,North Dakota,72,88,0.42,0.54,0.33,0.3,0.64,0.9,27,38,18,18,-0.12000000000000005,0.030000000000000027,-0.26,-11,0,-16
2016,NJIT,North Florida,80,94,0.5,0.49,0.17,0.45,0.8,0.71,37,31,13,10,0.010000000000000009,-0.28,0.09000000000000008,6,3,-14
2016,Notre Dame,Boston College,76,49,0.48,0.29,0.36,0.44,0.93,0.64,36,33,8,12,0.19,-0.08000000000000002,0.29000000000000004,3,-4,27
2016,WI Green Bay,Oakland,95,111,0.51,0.57,0.38,0.59,0.73,0.84,27,38,12,14,-0.05999999999999994,-0.20999999999999996,-0.10999999999999999,-11,-2,-16
2016,Baylor,Oklahoma,72,82,0.46,0.62,0.41,0.57,0.64,0.5,34,19,16,15,-0.15999999999999998,-0.15999999999999998,0.14,15,1,-10
2016,Oregon,UCLA,86,72,0.49,0.44,0.36,0.5,0.62,0.73,42,32,7,9,0.04999999999999999,-0.14,-0.10999999999999999,10,-2,14
2016,Pepperdine,BYU,71,65,0.48,0.36,0.33,0.27,0.54,0.68,41,39,12,11,0.12,0.06,-0.14,2,1,6
2016,Florida St,Pittsburgh,72,74,0.54,0.39,0.38,0.43,0.67,0.67,32,31,16,10,0.15000000000000002,-0.04999999999999999,0,1,6,-2
2016,CS Sacramento,Portland St,63,81,0.49,0.64,0.3,0.5,0.4,0.54,27,29,14,11,-0.15000000000000002,-0.2,-0.14,-2,3,-18
2016,Villanova,Providence,76,82,0.44,0.46,0.29,0.36,0.72,0.74,32,39,16,17,-0.020000000000000018,-0.07,-0.020000000000000018,-7,-1,-6
2016,Radford,Gardner Webb,69,59,0.42,0.33,0.3,0.24,0.81,0.57,43,39,11,8,0.08999999999999997,0.06,0.2400000000000001,4,3,10
2016,Bryant,Robert Morris,54,65,0.4,0.42,0.32,0.35,0.5,0.81,35,33,14,10,-0.019999999999999962,-0.02999999999999997,-0.31000000000000005,2,4,-11
2016,South Dakota,S Dakota St,75,79,0.41,0.43,0.31,0.45,0.68,0.65,34,36,6,10,-0.020000000000000018,-0.14,0.030000000000000027,-2,-4,-4
2016,Wagner,Sacred Heart,58,67,0.42,0.48,0.29,0.41,0.6,0.67,37,29,16,14,-0.06,-0.12,-0.07000000000000006,8,2,-9
2016,San Diego St,Utah St,70,55,0.45,0.37,0.31,0.29,0.77,0.57,37,33,13,12,0.08000000000000002,0.020000000000000018,0.20000000000000007,4,1,15
2016,Santa Barbara,CS Northridge,74,61,0.48,0.41,0.33,0.35,0.73,0.59,40,28,14,16,0.07,-0.019999999999999962,0.14,12,-2,13
2016,SE Missouri St,TN Martin,68,60,0.38,0.34,0.2,0.15,0.67,0.71,46,47,18,18,0.03999999999999998,0.05000000000000002,-0.039999999999999925,-1,0,8
2016,Seattle,UTRGV,70,59,0.51,0.4,0.42,0.32,0.75,0.56,35,30,5,5,0.10999999999999999,0.09999999999999998,0.18999999999999995,5,0,11
2016,SF Austin,Sam Houston St,76,64,0.51,0.43,0.38,0.43,0.78,0.67,34,28,16,17,0.08000000000000002,-0.04999999999999999,0.10999999999999999,6,-1,12
2016,Houston,South Florida,62,71,0.38,0.44,0.17,0.5,0.64,0.81,27,43,9,14,-0.06,-0.32999999999999996,-0.17000000000000004,-16,-5,-9
2016,Southern Univ,Alabama St,73,69,0.48,0.41,0.35,0.44,0.55,0.62,35,43,14,12,0.07,-0.09000000000000002,-0.06999999999999995,-8,2,4
2016,Long Island,St Francis NY,49,64,0.22,0.41,0.19,0.1,0.76,0.77,41,48,14,19,-0.18999999999999997,0.09,-0.010000000000000009,-7,-5,-15
2016,Central Conn,St Francis PA,64,79,0.42,0.5,0.38,0.38,0.67,0.88,30,35,8,9,-0.08000000000000002,0,-0.20999999999999996,-5,-1,-15
2016,La Salle,St Joseph's PA,48,69,0.37,0.48,0.27,0.16,0.7,0.57,27,35,19,9,-0.10999999999999999,0.11000000000000001,0.13,-8,10,-21
2016,Massachusetts,St Louis,75,86,0.39,0.51,0.33,0.33,0.76,0.78,35,38,11,9,-0.12,0,-0.020000000000000018,-3,2,-11
2016,St Mary's CA,Portland,89,74,0.62,0.46,0.47,0.46,0.77,0.78,39,18,14,6,0.15999999999999998,0.009999999999999953,-0.010000000000000009,21,8,15
2016,Stanford,Arizona St,75,73,0.47,0.43,0.35,0.35,0.86,0.59,30,37,9,10,0.03999999999999998,0,0.27,-7,-1,2
2016,Kennesaw,Stetson,79,84,0.45,0.58,0.53,0.38,0.76,0.8,29,32,11,15,-0.12999999999999995,0.15000000000000002,-0.040000000000000036,-3,-4,-5
2016,TAM C. Christi,New Orleans,97,76,0.52,0.41,0.57,0.43,0.73,0.77,36,37,12,16,0.11000000000000004,0.13999999999999996,-0.040000000000000036,-1,-4,21
2016,Temple,SMU,89,80,0.47,0.47,0.48,0.21,0.7,0.65,31,38,11,14,0,0.27,0.04999999999999993,-7,-3,9
2016,Tennessee,South Carolina,78,69,0.41,0.42,0.48,0.29,0.94,0.65,34,34,18,17,-0.010000000000000009,0.19,0.2899999999999999,0,1,9
2016,E Kentucky,Tennessee Tech,83,89,0.46,0.46,0.26,0.36,0.72,0.74,32,44,8,11,0,-0.09999999999999998,-0.020000000000000018,-12,-3,-6
2016,Texas A&M,Missouri,66,53,0.36,0.36,0.25,0.16,0.58,0.59,40,45,5,15,0,0.09,-0.010000000000000009,-5,-10,13
2016,Texas St,Arkansas St,78,68,0.45,0.43,0.6,0.47,0.7,0.89,38,28,6,8,0.020000000000000018,0.13,-0.19000000000000006,10,-2,10
2016,Northeastern,Towson,72,79,0.43,0.46,0.44,0.29,0.86,0.64,26,33,16,12,-0.030000000000000027,0.15000000000000002,0.21999999999999997,-7,4,-7
2016,TX Southern,MS Valley St,75,60,0.49,0.37,0.2,0.31,0.59,0.83,48,30,20,10,0.12,-0.10999999999999999,-0.24,18,10,15
2016,UAB,North Texas,78,57,0.5,0.37,0.28,0.12,0.79,1,31,40,9,18,0.13,0.16000000000000003,-0.20999999999999996,-9,-9,21
2016,UC Riverside,Long Beach St,74,72,0.51,0.54,0.47,0.54,0.83,0.64,25,24,15,10,-0.030000000000000027,-0.07000000000000006,0.18999999999999995,1,5,2
2016,ULL,Troy,88,65,0.57,0.42,0.46,0.29,0.72,0.59,29,35,11,18,0.14999999999999997,0.17000000000000004,0.13,-6,-7,23
2016,ULM,South Alabama,100,68,0.52,0.42,0.36,0.36,0.82,0.7,39,26,10,14,0.10000000000000003,0,0.12,13,-4,32
2016,UNC Asheville,Presbyterian,67,55,0.42,0.46,0.33,0.35,0.57,0.57,38,32,12,21,-0.040000000000000036,-0.019999999999999962,0,6,-9,12
2016,UNC Greensboro,Samford,86,78,0.45,0.43,0.42,0.29,0.68,0.79,34,35,9,12,0.020000000000000018,0.13,-0.10999999999999999,-1,-3,8
2016,Drexel,UNC Wilmington,71,77,0.44,0.45,0.38,0.58,0.66,0.74,29,43,12,14,-0.010000000000000009,-0.19999999999999996,-0.07999999999999996,-14,-2,-6
2016,Chicago St,Utah Valley,76,82,0.46,0.41,0.4,0.5,0.91,1,29,40,9,12,0.050000000000000044,-0.09999999999999998,-0.08999999999999997,-11,-3,-6
2016,VA Commonwealth,St Bonaventure,84,76,0.45,0.42,0.32,0.3,0.6,0.7,45,44,8,12,0.030000000000000027,0.020000000000000018,-0.09999999999999998,1,-4,8
2016,Virginia,Syracuse,73,65,0.57,0.39,0.44,0.43,0.71,0.67,31,28,13,11,0.17999999999999994,0.010000000000000009,0.039999999999999925,3,2,8
2016,W Carolina,Mercer,86,80,0.41,0.37,0.46,0.36,0.73,0.72,41,54,14,17,0.03999999999999998,0.10000000000000003,0.010000000000000009,-13,-3,6
2016,W Michigan,Buffalo,91,71,0.51,0.44,0.62,0.22,0.77,0.7,32,32,6,10,0.07,0.4,0.07000000000000006,0,-4,20
2016,Texas Tech,West Virginia,76,80,0.47,0.51,0.27,0.42,0.94,0.79,22,25,17,16,-0.040000000000000036,-0.14999999999999997,0.1499999999999999,-3,1,-4
2016,WI Milwaukee,Detroit,83,80,0.46,0.47,0.21,0.44,0.84,0.73,33,32,15,16,-0.009999999999999953,-0.23,0.10999999999999999,1,-1,3
2016,Wichita St,Bradley,88,54,0.49,0.44,0.27,0.53,0.71,0.67,39,24,4,20,0.04999999999999999,-0.26,0.039999999999999925,15,-16,34
2016,Longwood,Winthrop,68,82,0.33,0.53,0.35,0.4,0.84,0.75,32,36,9,13,-0.2,-0.050000000000000044,0.08999999999999997,-4,-4,-14
2016,Xavier,Seton Hall,84,76,0.45,0.42,0.3,0.22,0.82,0.53,46,42,13,13,0.030000000000000027,0.07999999999999999,0.2899999999999999,4,0,8
2016,Brown,Yale,66,90,0.4,0.56,0.27,0.29,0.67,0.6,38,37,16,10,-0.16000000000000003,-0.019999999999999962,0.07000000000000006,1,6,-24
2016,MA Lowell,Binghamton,57,64,0.38,0.36,0.43,0.38,0.56,0.64,40,40,23,15,0.020000000000000018,0.04999999999999999,-0.07999999999999996,0,8,-7
2016,Cincinnati,Tulane,97,75,0.56,0.48,0.52,0.46,0.64,0.77,33,29,9,19,0.08000000000000007,0.06,-0.13,4,-10,22
2016,Colgate,Holy Cross,76,61,0.54,0.43,0.47,0.48,0.83,0.73,27,25,11,15,0.11000000000000004,-0.010000000000000009,0.09999999999999998,2,-4,15
2016,Fordham,Dayton,50,64,0.37,0.42,0.2,0.38,0.62,0.73,28,39,14,15,-0.04999999999999999,-0.18,-0.10999999999999999,-11,-1,-14
2016,Memphis,East Carolina,83,84,0.47,0.48,0.24,0.52,0.8,0.7,37,28,16,14,-0.010000000000000009,-0.28,0.10000000000000009,9,2,-1
2016,Fairfield,Iona,98,91,0.55,0.46,0.46,0.35,0.77,0.59,34,43,14,15,0.09000000000000002,0.11000000000000004,0.18000000000000005,-9,-1,7
2016,Indiana St,Evansville,82,65,0.47,0.43,0.61,0.45,0.74,0.67,37,29,12,10,0.03999999999999998,0.15999999999999998,0.06999999999999995,8,2,17
2016,Iowa,Purdue,83,71,0.5,0.42,0.55,0.39,0.64,0.53,33,41,12,17,0.08000000000000002,0.16000000000000003,0.10999999999999999,-8,-5,12
2016,Monmouth NJ,Marist,83,72,0.46,0.34,0.45,0.19,0.83,0.86,38,44,10,13,0.12,0.26,-0.030000000000000027,-6,-3,11
2016,New Hampshire,Hartford,84,71,0.55,0.38,0.44,0.28,0.53,0.75,49,25,10,3,0.17000000000000004,0.15999999999999998,-0.21999999999999997,24,7,13
2016,Virginia Tech,North Carolina,70,75,0.4,0.38,0.4,0.13,0.69,0.64,33,48,14,7,0.020000000000000018,0.27,0.04999999999999993,-15,7,-5
2016,Oregon St,USC,85,70,0.47,0.34,0.17,0.25,0.86,0.63,43,43,11,14,0.12999999999999995,-0.07999999999999999,0.22999999999999998,0,-3,15
2016,Rider,Quinnipiac,75,52,0.45,0.28,0.32,0.21,0.86,0.71,40,42,14,18,0.16999999999999998,0.11000000000000001,0.15000000000000002,-2,-4,23
2016,Missouri St,S Illinois,65,80,0.44,0.47,0.26,0.39,0.43,0.71,34,38,15,13,-0.02999999999999997,-0.13,-0.27999999999999997,-4,2,-15
2016,Canisius,Siena,78,99,0.45,0.66,0.62,0.53,0.54,0.82,24,35,11,13,-0.21000000000000002,0.08999999999999997,-0.2799999999999999,-11,-2,-21
2016,Tulsa,UCF,75,60,0.35,0.45,0.25,0.35,0.7,0.67,43,38,5,19,-0.10000000000000003,-0.09999999999999998,0.029999999999999916,5,-14,15
2016,Washington,Utah,75,80,0.38,0.41,0.23,0.25,0.81,0.67,46,47,11,12,-0.02999999999999997,-0.01999999999999999,0.14,-1,-1,-5
2016,N Kentucky,Valparaiso,46,71,0.29,0.4,0.27,0.32,0.75,0.78,28,43,15,12,-0.11000000000000004,-0.04999999999999999,-0.030000000000000027,-15,3,-25
2016,Vermont,UMBC,79,72,0.58,0.53,0.43,0.42,0.5,0.55,30,27,14,12,0.04999999999999993,0.010000000000000009,-0.050000000000000044,3,2,7
2016,Wright St,IL Chicago,80,66,0.54,0.42,0.43,0.17,0.65,0.57,27,40,11,15,0.12000000000000005,0.26,0.08000000000000007,-13,-4,14
2016,Cleveland St,Youngstown St,55,70,0.35,0.4,0.28,0.32,0.7,0.76,33,36,15,9,-0.050000000000000044,-0.03999999999999998,-0.06000000000000005,-3,6,-15
2016,Alcorn St,Alabama St,77,72,0.45,0.4,0.53,0.31,0.85,0.83,32,33,12,8,0.04999999999999999,0.22000000000000003,0.020000000000000018,-1,4,5
2016,Bucknell,Lafayette,79,67,0.36,0.44,0.38,0.5,0.79,0.44,44,28,15,13,-0.08000000000000002,-0.12,0.35000000000000003,16,2,12
2016,Richmond,Davidson,70,78,0.43,0.45,0,0.3,0.76,0.88,36,35,6,9,-0.020000000000000018,-0.3,-0.12,1,-3,-8
2016,Delaware St,NC A&T,57,55,0.34,0.28,0.32,0.25,0.47,0.61,42,50,17,18,0.06,0.07,-0.14,-8,-1,2
2016,VMI,Furman,56,68,0.39,0.52,0.26,0.53,0.67,0.7,25,33,14,17,-0.13,-0.27,-0.029999999999999916,-8,-3,-12
2016,Appalachian St,Ga Southern,100,101,0.48,0.51,0.39,0.36,0.74,0.81,36,38,14,11,-0.030000000000000027,0.030000000000000027,-0.07000000000000006,-2,3,-1
2016,Howard,Bethune-Cookman,70,68,0.49,0.4,0.25,0.38,0.76,0.86,29,40,9,14,0.08999999999999997,-0.13,-0.09999999999999998,-11,-5,2
2016,Iowa St,Kansas,85,72,0.52,0.5,0.43,0.29,0.8,0.75,28,35,8,16,0.020000000000000018,0.14,0.050000000000000044,-7,-8,13
2016,McNeese St,Incarnate Word,79,76,0.42,0.36,0.35,0.4,0.75,0.8,39,42,12,14,0.06,-0.050000000000000044,-0.050000000000000044,-3,-2,3
2016,Miami FL,Duke,80,69,0.51,0.42,0.35,0.3,0.76,0.76,33,37,7,11,0.09000000000000002,0.04999999999999999,0,-4,-4,11
2016,Prairie View,MS Valley St,73,76,0.41,0.49,0.25,0.44,0.52,0.69,36,40,13,20,-0.08000000000000002,-0.19,-0.16999999999999993,-4,-7,-3
2016,New Orleans,Cent Arkansas,94,83,0.52,0.43,0.36,0.5,0.7,0.62,39,40,10,19,0.09000000000000002,-0.14,0.07999999999999996,-1,-9,11
2016,Norfolk St,Savannah St,92,73,0.47,0.42,0.47,0.35,0.86,0.62,35,29,14,15,0.04999999999999999,0.12,0.24,6,-1,19
2016,Nicholls St,Northwestern LA,80,88,0.47,0.49,0.39,0.52,0.65,0.82,36,38,18,13,-0.020000000000000018,-0.13,-0.16999999999999993,-2,5,-8
2016,WI Milwaukee,Oakland,79,82,0.4,0.46,0.29,0.65,0.85,0.81,42,33,9,8,-0.06,-0.36000000000000004,0.039999999999999925,9,1,-3
2016,Ohio St,Penn St,66,46,0.46,0.33,0.42,0.16,0.71,0.4,41,31,15,11,0.13,0.26,0.30999999999999994,10,4,20
2016,Hampton,S Carolina St,62,67,0.34,0.43,0.2,0.25,0.47,0.69,42,47,10,15,-0.08999999999999997,-0.04999999999999999,-0.21999999999999997,-5,-5,-5
2016,Sam Houston St,Abilene Chr,72,51,0.48,0.33,0.44,0.26,0.74,0.65,40,29,13,9,0.14999999999999997,0.18,0.08999999999999997,11,4,21
2016,SF Austin,Lamar,86,52,0.62,0.37,0.31,0.12,0.56,0.5,36,29,14,22,0.25,0.19,0.06000000000000005,7,-8,34
2016,Southern Univ,Alabama A&M,73,52,0.44,0.34,0.38,0.18,0.69,0.58,36,35,11,15,0.09999999999999998,0.2,0.10999999999999999,1,-4,21
2016,Stony Brook,Maine,81,54,0.61,0.33,0.71,0.28,0.6,0.68,41,22,18,12,0.27999999999999997,0.42999999999999994,-0.08000000000000007,19,6,27
2016,TX Southern,Ark Pine Bluff,78,49,0.54,0.38,0.39,0.2,0.6,0.67,38,26,14,15,0.16000000000000003,0.19,-0.07000000000000006,12,-1,29
2016,Wake Forest,Virginia,71,72,0.53,0.48,0.35,0.29,0.66,0.76,30,27,11,9,0.050000000000000044,0.06,-0.09999999999999998,3,2,-1
2016,WI Green Bay,Detroit,115,108,0.49,0.49,0.38,0.3,0.67,0.67,48,42,15,17,0,0.08000000000000002,0,6,-2,7
2016,Akron,N Illinois,76,66,0.43,0.41,0.39,0.35,0.74,0.59,29,32,13,15,0.020000000000000018,0.040000000000000036,0.15000000000000002,-3,-2,10
2016,Alabama,Tennessee,63,57,0.4,0.34,0.19,0.24,0.85,1,42,38,16,17,0.06,-0.04999999999999999,-0.15000000000000002,4,-1,6
2016,W Michigan,Bowling Green,78,79,0.43,0.45,0.39,0.4,0.75,0.62,33,40,11,9,-0.020000000000000018,-0.010000000000000009,0.13,-7,2,-1
2016,Buffalo,Ball St,76,64,0.47,0.49,0.24,0.22,0.73,0.67,33,29,11,19,-0.020000000000000018,0.01999999999999999,0.05999999999999994,4,-8,12
2016,Miami OH,C Michigan,51,68,0.37,0.46,0.37,0.42,1,0.9,34,29,9,6,-0.09000000000000002,-0.04999999999999999,0.09999999999999998,5,3,-17
2016,Duquesne,La Salle,87,60,0.46,0.3,0.43,0.3,0.67,0.67,54,37,9,7,0.16000000000000003,0.13,0,17,2,27
2016,Boston College,Florida St,62,72,0.45,0.39,0.42,0.29,0.22,0.84,28,46,17,17,0.06,0.13,-0.62,-18,0,-10
2016,Georgetown,Creighton,74,73,0.42,0.41,0.29,0.19,0.82,0.71,36,42,10,10,0.010000000000000009,0.09999999999999998,0.10999999999999999,-6,0,1
2016,Illinois St,Drake,76,64,0.45,0.55,0.54,0.35,0.64,0.91,26,29,9,21,-0.10000000000000003,0.19000000000000006,-0.27,-3,-12,12
2016,Kent,E Michigan,73,58,0.43,0.3,0.31,0.28,0.71,0.71,48,36,18,10,0.13,0.02999999999999997,0,12,8,15
2016,LSU,Georgia,89,85,0.43,0.51,0.32,0.26,0.67,0.62,38,36,9,12,-0.08000000000000002,0.06,0.050000000000000044,2,-3,4
2016,UCF,Memphis,86,97,0.53,0.5,0.37,0.52,0.68,0.79,34,36,15,9,0.030000000000000027,-0.15000000000000002,-0.10999999999999999,-2,6,-11
2016,Toledo,Ohio,79,81,0.41,0.55,0.4,0.52,0.77,0.6,35,34,7,13,-0.14000000000000007,-0.12,0.17000000000000004,1,-6,-2
2016,Oklahoma,Texas Tech,91,67,0.53,0.32,0.52,0.35,0.76,0.71,40,44,7,12,0.21000000000000002,0.17000000000000004,0.050000000000000044,-4,-5,24
2016,Nevada,San Diego St,54,57,0.3,0.29,0.2,0.21,0.58,0.75,42,48,9,13,0.010000000000000009,-0.009999999999999981,-0.17000000000000004,-6,-4,-3
2016,Niagara,Siena,70,82,0.38,0.49,0.19,0.47,0.82,0.73,34,31,18,14,-0.10999999999999999,-0.27999999999999997,0.08999999999999997,3,4,-12
2016,Troy,South Alabama,58,66,0.43,0.41,0.37,0.38,0.71,0.59,31,37,13,11,0.020000000000000018,-0.010000000000000009,0.12,-6,2,-8
2016,South Carolina,Mississippi St,84,74,0.45,0.38,0.33,0.46,0.66,0.74,51,26,18,12,0.07,-0.13,-0.07999999999999996,25,6,10
2016,TAM C. Christi,SE Louisiana,73,63,0.44,0.37,0.4,0.33,0.66,0.81,42,29,18,18,0.07,0.07,-0.15000000000000002,13,0,10
2016,Texas,TCU,71,54,0.4,0.33,0.2,0.23,0.67,0.68,42,34,15,19,0.07,-0.03,-0.010000000000000009,8,-4,17
2016,Vanderbilt,Florida,60,59,0.41,0.33,0.33,0.32,0.64,0.6,41,43,19,13,0.07999999999999996,0.010000000000000009,0.040000000000000036,-2,6,1
2016,West Virginia,Kansas St,70,55,0.43,0.35,0.28,0.06,0.59,0.61,42,36,18,19,0.08000000000000002,0.22000000000000003,-0.020000000000000018,6,-1,15
2016,Wisconsin,Indiana,82,79,0.52,0.45,0.33,0.44,0.76,0.89,26,32,16,19,0.07,-0.10999999999999999,-0.13,-6,-3,3
2016,Providence,Xavier,68,75,0.31,0.51,0.21,0.33,0.81,0.57,39,41,14,20,-0.2,-0.12000000000000002,0.2400000000000001,-2,-6,-7
2016,Albany NY,MA Lowell,75,63,0.48,0.45,0.26,0.14,0.79,0.6,27,34,14,18,0.02999999999999997,0.12,0.19000000000000006,-7,-4,12
2016,Navy,American Univ,58,63,0.46,0.43,0.18,0.39,0.7,0.93,25,31,13,15,0.030000000000000027,-0.21000000000000002,-0.2300000000000001,-6,-2,-5
2016,Arkansas,Texas A&M,74,71,0.42,0.4,0.38,0.38,0.67,0.8,28,42,12,21,0.019999999999999962,0,-0.13,-14,-9,3
2016,Oklahoma St,Baylor,65,69,0.5,0.44,0.27,0.29,0.85,0.72,26,31,16,12,0.06,-0.019999999999999962,0.13,-5,4,-4
2016,Binghamton,UMBC,66,57,0.47,0.39,0.38,0.35,0.88,0.62,33,28,16,14,0.07999999999999996,0.030000000000000027,0.26,5,2,9
2016,Army,Boston Univ,67,76,0.34,0.47,0.28,0.37,0.89,0.65,33,45,10,10,-0.12999999999999995,-0.08999999999999997,0.24,-12,0,-9
2016,Butler,DePaul,67,53,0.4,0.39,0.38,0.29,0.86,0.46,36,26,12,12,0.010000000000000009,0.09000000000000002,0.39999999999999997,10,0,14
2016,Clemson,Pittsburgh,73,60,0.47,0.38,0.39,0.42,0.69,0.71,37,32,9,11,0.08999999999999997,-0.02999999999999997,-0.020000000000000018,5,-2,13
2016,Coastal Car,UNC Asheville,68,66,0.43,0.35,0.32,0.18,0.69,0.36,41,52,13,7,0.08000000000000002,0.14,0.32999999999999996,-11,6,2
2016,Colorado,Stanford,91,75,0.49,0.37,0.68,0.3,0.77,0.7,46,38,15,8,0.12,0.38000000000000006,0.07000000000000006,8,7,16
2016,Colorado St,San Jose St,74,66,0.47,0.46,0.32,0.33,0.74,0.62,35,29,9,11,0.009999999999999953,-0.010000000000000009,0.12,6,-2,8
2016,Coppin St,NC A&T,73,68,0.37,0.37,0.27,0.26,0.74,0.87,44,42,10,12,0,0.010000000000000009,-0.13,2,-2,5
2016,Dayton,St Louis,73,37,0.47,0.27,0.25,0.12,0.62,0.36,50,29,10,14,0.19999999999999996,0.13,0.26,21,-4,36
2016,Delaware St,NC Central,71,60,0.42,0.37,0.32,0.33,0.74,0.58,39,35,15,18,0.04999999999999999,-0.010000000000000009,0.16000000000000003,4,-3,11
2016,East Carolina,Temple,64,61,0.41,0.39,0.18,0.39,0.92,0.75,34,39,8,14,0.019999999999999962,-0.21000000000000002,0.17000000000000004,-5,-6,3
2016,Fresno St,Wyoming,71,60,0.42,0.35,0.28,0.38,0.77,0.76,39,26,7,11,0.07,-0.09999999999999998,0.010000000000000009,13,-4,11
2016,NC State,Georgia Tech,83,90,0.45,0.42,0.43,0.36,0.79,0.85,35,43,10,9,0.030000000000000027,0.07,-0.05999999999999994,-8,1,-7
2016,Campbell,High Point,63,73,0.43,0.49,0.33,0.5,0.83,0.88,24,27,12,7,-0.06,-0.16999999999999998,-0.050000000000000044,-3,5,-10
2016,Houston,Tulsa,81,66,0.47,0.33,0.33,0.12,0.84,0.68,48,38,11,5,0.13999999999999996,0.21000000000000002,0.15999999999999992,10,6,15
2016,Indiana St,Missouri St,68,59,0.37,0.32,0.14,0.12,0.83,0.58,51,41,16,11,0.04999999999999999,0.020000000000000018,0.25,10,5,9
2016,FL Gulf Coast,Jacksonville,69,78,0.4,0.44,0.39,0.44,0.5,0.58,42,43,12,9,-0.03999999999999998,-0.04999999999999999,-0.07999999999999996,-1,3,-9
2016,SC Upstate,Kennesaw,75,78,0.42,0.48,0.24,0.47,0.64,0.65,41,42,11,14,-0.06,-0.22999999999999998,-0.010000000000000009,-1,-3,-3
2016,Kentucky,Missouri,88,54,0.52,0.32,0.45,0.29,0.79,0.74,47,28,11,15,0.2,0.16000000000000003,0.050000000000000044,19,-4,34
2016,Lehigh,Colgate,79,70,0.53,0.48,0.4,0.38,0.77,0.57,35,24,21,13,0.050000000000000044,0.020000000000000018,0.20000000000000007,11,8,9
2016,Gardner Webb,Liberty,55,69,0.38,0.51,0.3,0.42,0.48,0.88,26,36,15,16,-0.13,-0.12,-0.4,-10,-1,-14
2016,NJIT,Lipscomb,72,81,0.38,0.46,0.26,0.43,0.79,0.82,39,33,15,16,-0.08000000000000002,-0.16999999999999998,-0.029999999999999916,6,-1,-9
