"","purchase","n_acts","bal_crdt_ratio","avg_prem_balance","retail_crdt_ratio","avg_fin_balance","mortgage_age","cred_limit"
"366",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"367",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"368",1,11,3.9,334,0,466,355,13800
"369",1,2,0,2494.41434114311,11.4912303766143,1767.19720263553,100,0
"370",0,2,48.7,2494.41434114311,11.4912303766143,1767.19720263553,144,0
"371",0,3,87.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"372",1,5,0.6,23,11.4912303766143,174,403,0
"373",0,4,28.1,0,11.4912303766143,0,42,15500
"374",0,1,18.3,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"375",1,8,74.1,2494.41434114311,24.1,1767.19720263553,138.96011816839,0
"376",0,6,5.8,1247,11.4912303766143,1767.19720263553,140,10000
"377",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"378",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"379",0,6,89.5,2494.41434114311,0,1767.19720263553,139,0
"380",0,6,60.1,4905,55.8,0,215,23000
"381",1,8,12.4,818,11.4912303766143,1601,138.96011816839,10600
"382",0,8,4.2,555,0,1767.19720263553,65,35000
"383",1,5,4.1,430,11.4912303766143,1767.19720263553,248,10700
"384",1,3,66.3,2494.41434114311,11.4912303766143,33,245,0
"385",0,4,69.2,2494.41434114311,11.4912303766143,0,138.96011816839,0
"386",0,27,3.8,202,0,601,154,10400
"387",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"388",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"389",1,6,59.6,2494.41434114311,0,1777,137,0
"390",1,16,9.7,520,0,1767.19720263553,245,20000
"391",0,7,10.3,1008,0,1767.19720263553,138.96011816839,0
"392",0,0,74.5,2494.41434114311,11.4912303766143,1767.19720263553,169,0
"393",1,9,12.9,217,0,1767.19720263553,151,10000
"394",0,2,2,0,11.4912303766143,1767.19720263553,138.96011816839,0
"395",1,3,59.2,2494.41434114311,11.4912303766143,0,91,0
"396",0,2,5.6,0,0,1767.19720263553,138.96011816839,12100
"397",1,17,3,429,0,0,164,16000
"398",0,5,0,2494.41434114311,0,1767.19720263553,205,0
"399",1,13,2.9,398,11.4912303766143,0,55,24000
"400",0,10,5.2,1115,0,0,55,10000
"401",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"402",0,6,0.5,107,0.2,1767.19720263553,138.96011816839,16300
"403",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,137,0
"404",0,11,0.9,26,2.5,1767.19720263553,138.96011816839,21000
"405",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"406",0,2,83.9,2494.41434114311,0,1767.19720263553,117,0
"407",0,5,1.8,261,11.4912303766143,1767.19720263553,138.96011816839,0
"408",0,8,24,300,3.1,1767.19720263553,137,10000
"409",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"410",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"411",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"412",1,8,65.2,2494.41434114311,0,4720,173,0
"413",0,1,77.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"414",1,7,59.3,2494.41434114311,21.6,1729,92,0
"415",0,10,34.8,4643,0,1767.19720263553,90,10000
"416",0,1,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"417",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"418",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"419",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,236,0
"420",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"421",1,17,3.7,112,0.5,132,138.96011816839,15000
"422",1,3,7.3,0,0,1767.19720263553,138.96011816839,17500
"423",0,4,60.5,2494.41434114311,75.4,1767.19720263553,138.96011816839,0
"424",0,13,1.3,241,0,29,162,21000
"425",1,1,96.1,2494.41434114311,11.4912303766143,1767.19720263553,82,0
"426",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"427",1,17,0.8,33,11.4912303766143,1767.19720263553,138.96011816839,0
"428",1,8,41.9,2494.41434114311,11.4912303766143,233,138.96011816839,0
"429",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"430",0,4,0.2,2494.41434114311,11.4912303766143,26,138.96011816839,0
"431",0,5,10.6,0,0,1767.19720263553,164,0
"432",1,4,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,93,0
"433",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"434",0,4,4.5,894,11.4912303766143,1767.19720263553,120,18900
"435",0,5,74.2,2494.41434114311,11.4912303766143,1767.19720263553,152,0
"436",1,22,57.5,2494.41434114311,6,1705,120,0
"437",0,1,31.9,2494.41434114311,11.4912303766143,1767.19720263553,99,0
"438",0,0,57.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"439",0,7,0.1,6,0,1767.19720263553,233,11500
"440",0,7,13.9,4359,20.4,0,112,22000
"441",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"442",1,7,0.2,52,0,0,92,20000
"443",0,4,91.7,2494.41434114311,48.5,1767.19720263553,138.96011816839,0
"444",1,2,17.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"445",0,2,21.5,2494.41434114311,0,1767.19720263553,138.96011816839,0
"446",0,9,3.2,2494.41434114311,0,1767.19720263553,138.96011816839,0
"447",1,9,30.8,0,20.4,1767.19720263553,151,0
"448",0,1,3.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"449",0,9,4.5,514,14.3,1767.19720263553,138.96011816839,10700
"450",0,9,17.3,29,57.9,1767.19720263553,204,0
"451",0,3,1.5,161,0,1767.19720263553,138.96011816839,10500
"452",0,11,12.8,1942,11.4912303766143,2459,166,16000
"453",0,10,42.6,3988,0,0,138.96011816839,25000
"454",0,0,98.9,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"455",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"456",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"457",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"458",0,5,1.3,183,0,1767.19720263553,138.96011816839,11000
"459",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"460",0,0,97,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"461",1,7,1.3,214,11.4912303766143,1767.19720263553,138.96011816839,25000
"462",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"463",0,13,0.6,2494.41434114311,0,0,50,0
"464",1,14,24.9,2494.41434114311,11.4912303766143,1767.19720263553,252,0
"465",1,15,7.4,1706,0,285,247,22000
"466",0,3,7.7,872,1.1,1767.19720263553,202,0
"467",1,2,20.3,2494.41434114311,11.4912303766143,1767.19720263553,88,0
"468",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"469",0,1,82.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"470",0,8,0.1,0,0.7,1767.19720263553,138.96011816839,0
"471",1,11,15.6,2494.41434114311,0,1767.19720263553,173,0
"472",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,40,0
"473",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"474",0,13,13.8,3633,9.3,226,152,0
"475",1,17,25.4,3289,5.1,0,136,12000
"476",0,14,15.7,2426,5.8,1767.19720263553,138.96011816839,14300
"477",0,0,66.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"478",0,7,1,329,0,1767.19720263553,138.96011816839,15000
"479",0,7,12.6,0,11.4912303766143,0,164,14500
"480",0,8,20.1,2494.41434114311,40.4,1581,138.96011816839,10000
"481",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"482",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"483",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"484",1,4,8.2,2494.41434114311,0,1767.19720263553,179,0
"485",0,1,61.1,2494.41434114311,11.4912303766143,1767.19720263553,90,0
"486",0,12,4.9,573,8.4,0,135,25000
"487",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"488",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"489",0,4,53.5,2494.41434114311,35.7,1767.19720263553,138.96011816839,0
"490",1,1,65.3,2494.41434114311,11.4912303766143,1767.19720263553,260,0
"491",0,2,22.8,2494.41434114311,11.4912303766143,1767.19720263553,75,0
"492",1,22,27.1,3917,0.3,0,53,14900
"493",1,1,0,2494.41434114311,11.4912303766143,0,138.96011816839,0
"494",0,7,11.5,4771,0,362,190,18900
"495",0,2,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"496",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"497",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"498",1,17,20.7,36,12.5,284,174,23000
"499",1,8,1.9,0,3,1767.19720263553,138.96011816839,0
"500",0,4,32.2,2494.41434114311,0,1767.19720263553,17,0
"501",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"502",0,3,58.9,287,12.7,1767.19720263553,138.96011816839,0
"503",1,2,1.8,2494.41434114311,1.8,1767.19720263553,138.96011816839,0
"504",1,2,8.3,0,11.4912303766143,1767.19720263553,354,0
"505",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"506",0,5,3.1,652,11.4912303766143,1767.19720263553,159,24000
"507",0,8,12,2509,0,1767.19720263553,101,12000
"508",1,9,1,0,0,100,166,14500
"509",1,0,41.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"510",0,2,1,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"511",0,2,10.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"512",0,15,9.7,0,0.2,1767.19720263553,165,25000
"513",0,4,48.5,2494.41434114311,0,1767.19720263553,138.96011816839,0
"514",0,1,68.9,2494.41434114311,11.4912303766143,1767.19720263553,411,0
"515",0,1,37.7,2494.41434114311,37.7,1767.19720263553,138.96011816839,0
"516",0,23,2.8,135,0.4,0,172,10000
"517",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"518",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"519",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"520",0,1,1.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"521",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"522",0,8,35,282,0,1767.19720263553,138.96011816839,28000
"523",0,2,27.3,2494.41434114311,11.4912303766143,1767.19720263553,85,0
"524",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,309,0
"525",0,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,13700
"526",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"527",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"528",0,2,0.5,80,11.4912303766143,1767.19720263553,138.96011816839,12000
"529",0,8,34.3,495,12.1,1767.19720263553,40,13000
"530",0,2,94.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"531",1,7,16.1,2896,9.8,0,172,0
"532",0,6,70.9,2494.41434114311,11.4912303766143,0,18,0
"533",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"534",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"535",1,23,38.5,2494.41434114311,23.1,1767.19720263553,58,0
"536",0,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,0
"537",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"538",0,1,0.6,70,11.4912303766143,1767.19720263553,138.96011816839,12500
"539",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"540",0,0,20.2,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"541",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"542",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"543",0,10,0.6,180,0.1,1767.19720263553,138.96011816839,0
"544",0,3,56.2,2494.41434114311,11.4912303766143,1767.19720263553,253,0
"545",1,5,3.7,2494.41434114311,11.4912303766143,2,138,0
"546",0,9,17,4929,0,1767.19720263553,138.96011816839,29000
"547",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"548",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,268,0
"549",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"550",1,10,3.7,328,1,1767.19720263553,138.96011816839,0
"551",1,21,2.9,391,0,0,173,12500
"552",0,13,3.1,298,0,1767.19720263553,138.96011816839,30000
"553",0,8,66.8,2494.41434114311,81.8,1767.19720263553,138.96011816839,0
"554",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"555",1,3,79.1,2494.41434114311,11.4912303766143,548,138.96011816839,0
"556",0,12,40,2494.41434114311,10,0,327,0
"557",0,1,85.9,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"558",0,3,28.3,2494.41434114311,0,1020,138.96011816839,0
"559",0,8,6.9,298,11.4912303766143,1494,44,16600
"560",0,3,6.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"561",1,7,9.4,217,11.4912303766143,1636,43,20000
"562",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"563",0,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,25000
"564",0,4,96.5,2494.41434114311,11.4912303766143,553,138.96011816839,0
"565",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"566",0,6,41.5,0,0,1767.19720263553,76,22000
"567",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"568",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"569",0,8,9.3,1076,0,0,49,12500
"570",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"571",1,3,91.1,2494.41434114311,11.4912303766143,1767.19720263553,79,0
"572",1,16,21,0,0,198,138.96011816839,0
"573",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"574",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"575",0,8,51.7,2494.41434114311,19.1,4055,25,0
"576",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"577",0,9,0,2494.41434114311,0,0,170,0
"578",1,10,12.1,2068,11.4912303766143,1767.19720263553,138.96011816839,15000
"579",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"580",0,3,14.9,2549,4.7,1767.19720263553,138.96011816839,15000
"581",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"582",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"583",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"584",0,2,1,12,11.4912303766143,1767.19720263553,124,15000
"585",0,0,77.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"586",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"587",0,4,48,3758,11.4912303766143,1767.19720263553,111,12100
"588",0,7,2,2494.41434114311,13.5,1767.19720263553,44,0
"589",0,1,97,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"590",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,143,0
"591",0,0,50.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"592",1,8,16.6,2494.41434114311,9.1,0,95,0
"593",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"594",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"595",0,5,15.4,2750,0,225,28,10100
"596",0,9,15.9,3157,11.3,283,138.96011816839,15000
"597",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"598",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"599",0,3,2.7,375,11.4912303766143,0,138.96011816839,11000
"600",0,5,0,0,0,1767.19720263553,100,10000
"601",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"602",0,3,81.5,2494.41434114311,11.4912303766143,1767.19720263553,45,0
"603",0,0,95.8,2494.41434114311,11.4912303766143,1767.19720263553,136,0
"604",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"605",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"606",0,3,0,2494.41434114311,0,1767.19720263553,168,0
"607",0,3,45.1,2494.41434114311,0,1767.19720263553,172,0
"608",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"609",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"610",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"611",0,4,24.2,3951,0,1767.19720263553,132,20000
"612",0,6,9.5,1390,11.4912303766143,1067,173,25000
"613",0,12,85.7,2494.41434114311,0,608,172,0
"614",1,14,41.6,2124,32.9,592,107,0
"615",0,7,0.1,0,11.4912303766143,0,138.96011816839,0
"616",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"617",0,1,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"618",0,2,49.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"619",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"620",1,20,31.9,2494.41434114311,14.9,0,138.96011816839,0
"621",1,7,4.4,0,4.8,1767.19720263553,78,10700
"622",0,1,37,88,11.4912303766143,1767.19720263553,138.96011816839,55000
"623",0,3,9.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"624",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,196,0
"625",1,7,0.5,2494.41434114311,0.7,0,32,0
"626",0,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,12000
"627",0,9,0.2,51,0,0,138.96011816839,14500
"628",0,4,67.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"629",1,7,5.2,771,11.4912303766143,1767.19720263553,30,11300
"630",0,7,8.2,3924,11.4912303766143,279,36,13500
"631",1,3,2.1,901,11.4912303766143,63,364,0
"632",0,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,14500
"633",0,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,14000
"634",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"635",0,3,92.2,2494.41434114311,11.4912303766143,291,29,0
"636",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,79,0
"637",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"638",0,9,0.1,28,0,1767.19720263553,167,15000
"639",0,5,76.7,2494.41434114311,0,1767.19720263553,102,0
"640",0,7,40.8,251,0,0,182,12500
"641",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"642",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"643",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"644",0,3,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"645",0,2,0,4,11.4912303766143,1767.19720263553,34,0
"646",0,0,68.9,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"647",0,2,43.6,2494.41434114311,85.5,1767.19720263553,138.96011816839,0
"648",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"649",0,6,62.2,2494.41434114311,11.4912303766143,1767.19720263553,167,0
"650",0,9,63.1,2494.41434114311,0,1584,138.96011816839,0
"651",0,9,70.9,2494.41434114311,0,1767.19720263553,138.96011816839,0
"652",0,4,94.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"653",0,0,52.3,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"654",0,6,48.3,2442,0,1767.19720263553,86,15000
"655",0,0,99.2,2494.41434114311,11.4912303766143,1767.19720263553,7,0
"656",0,14,4.4,468,3.8,0,99,15000
"657",1,12,13.3,1015,0,459,137,0
"658",0,0,36.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"659",1,4,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"660",0,9,55.5,2494.41434114311,81.7,731,111,0
"661",1,3,4.1,457,0,1767.19720263553,169,10000
"662",0,9,0.2,0,0,1767.19720263553,366,19800
"663",1,13,3.6,879,0.3,0,162,0
"664",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"665",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"666",0,14,39.1,1585,0,1633,149,10900
"667",0,6,9.7,1642,11.4912303766143,1767.19720263553,174,12000
"668",0,5,45.2,1427,0,0,138.96011816839,20000
"669",1,9,0,0,0,0,138.96011816839,0
"670",1,2,91.6,2494.41434114311,11.4912303766143,1767.19720263553,15,0
"671",0,0,16.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"672",0,3,28.6,2494.41434114311,27.5,1767.19720263553,172,0
"673",0,1,0,2494.41434114311,11.4912303766143,0,138.96011816839,0
"674",0,3,23.1,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"675",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"676",1,3,8.3,899,11.4912303766143,1767.19720263553,138.96011816839,10000
"677",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"678",0,5,2.9,398,0,0,138.96011816839,10000
"679",0,11,21.6,1259,0,0,163,12000
"680",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"681",0,2,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"682",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"683",1,7,52.1,0,11.5,4162,136,10000
"684",0,5,83.7,2494.41434114311,46.6,1767.19720263553,113,0
"685",0,6,1.4,137,0,1767.19720263553,138.96011816839,10800
"686",0,1,0,2494.41434114311,11.4912303766143,0,138.96011816839,0
"687",1,5,14.7,1340,11.4912303766143,319,324,17500
"688",0,8,58.2,2494.41434114311,71.7,1767.19720263553,138.96011816839,0
"689",0,2,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,140,0
"690",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"691",0,1,84.7,2494.41434114311,11.4912303766143,0,138.96011816839,0
"692",0,4,25.3,3187,11.4912303766143,1767.19720263553,138.96011816839,13500
"693",0,5,0.2,24,11.4912303766143,1767.19720263553,138.96011816839,0
"694",0,12,5.9,957,0,1767.19720263553,43,12800
"695",0,6,1.1,0,4.1,0,177,30000
"696",0,6,45,2494.41434114311,11.4912303766143,197,167,0
"697",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"698",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,89,0
"699",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"700",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"701",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"702",0,4,13.8,1137,11.4912303766143,1767.19720263553,327,0
"703",0,1,15.3,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"704",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"705",0,1,55.8,2494.41434114311,11.4912303766143,878,138.96011816839,0
"706",0,16,27.7,427,0.8,1767.19720263553,376,19600
"707",0,6,33.4,2494.41434114311,0,2102,24,0
"708",1,8,20.9,2494.41434114311,11.4912303766143,0,138.96011816839,0
"709",0,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,13000
"710",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"711",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"712",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"713",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"714",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"715",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"716",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"717",0,0,24.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"718",0,4,11.7,43,11.4912303766143,1767.19720263553,136,0
"719",0,4,36.3,2494.41434114311,11.4912303766143,1767.19720263553,121,0
"720",0,4,83.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"721",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"722",0,5,0,0,11.4912303766143,1767.19720263553,296,0
"723",1,10,35.4,3984,10.3,4969,18,13100
"724",1,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"725",0,8,10,0,0,0,99,10000
"726",1,5,71.2,2494.41434114311,90.6,0,110,0
"727",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"728",1,11,4.1,846,0,0,88,0
"729",0,2,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"730",1,8,1.6,575,0.1,0,190,19500
"731",1,9,6.6,853,9.4,1767.19720263553,129,13300
"732",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"733",1,7,8.5,688,0,1767.19720263553,133,10000
